"Item";"CCODCON";"CDESCON";"LGRPCON";"LTERCON";"LOTRMON";"CNATCON";"LLIGCRE";"LLIGTES";"LCENCUS";"LIVA";"LCTRIMP";"CSTRCON";"CCODIVA";"NTIPCRE";"CNATSAL";"COPER";"CTIME";"DDATE"
526;"772";"EM INVESTIMENTOS FINANCEIROS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
527;"773";"EM PROPRIEDADE DE INVESTIMENTO";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
528;"774";"EM ACTIVOS BIOLOGICOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
529;"78";"OUTROS RENDIMENTOS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
530;"781";"RENDIMENTOS SUPLEMENTARES";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
531;"7811";"SERVICOS SOCIAIS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
532;"7812";"ALUGUER DE EQUIPAMENTO";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
533;"7813";"ESTUDOS, PROJECTOS E ASSISTENCIA TECNOLOGICA";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
534;"7814";"ROYALTIES";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
535;"7815";"DESEMPENHO DE CARGOS SOCIAIS NOUTRAS EMPRESAS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
536;"7816";"OUTROS RENDIMENTOS SUPLEMENTARES";"True";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
537;"782";"DESCONTOS DE PRONTO PAGAMENTO OBTIDO";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
538;"783";"RECUPERACAO DE DIVIDA A RECEBER";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
539;"784";"GANHOS EM INVENTARIOS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
540;"7841";"SINISTROS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
541;"7842";"SOBRAS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
542;"7848";"OUTROS GANHOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
543;"785";"RENDIMENTOS EM SUBSIDIARIAS, ASSOCIADAS E EMPREEND";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
544;"7851";"DIVIDENDOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
545;"7852";"APLICACAO DO METOTO DE EQUIVALENCIA PATRIMONIAL";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
546;"7853";"ALIENACAO";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
547;"7858";"OUTROS RENDIMENTOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
548;"786";"RENDIMENTO DOS RESTANTES INVESTIMENTOS FINANCEIROS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
549;"7861";"DIVIDENDOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
550;"7862";"JUROS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
551;"7863";"DIFERENCA DE CAMBIO FAVORAVEL";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
552;"7864";"ALIENACAO";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
553;"7868";"OUTROS RENDIMENTOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
554;"787";"RENDIMENTOS EM INVESTIMENTOS NÃO FINANCEIROS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
555;"7871";"ALIENACAO";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
556;"7872";"SINISTROS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
557;"7873";"RENDAS E OUTROS RENDIMENTOS EM PROPRIEDADE DE INVE";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
558;"7878";"OUTROS RENDIMENTOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
559;"788";"OUTROS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
560;"7881";"CORRECOES RELATIVAS A PERIODOS ANTERIORES";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
561;"7882";"EXCESSO DA ESTIMATIVA PARA IMPOSTOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
562;"7883";"IMPUTACAO DE SUBSIDIOS PARA INVESTIMENTOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
563;"7884";"GANHOS EM INSTRUMENTOS FINANCEIROS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
564;"7885";"RESTITUICAO DE IMPOSTO";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
565;"7888";"OUTROS NÃO ESPECIFICADOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
566;"79";"GANHOS DE FINANCIAMENTO";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
567;"791";"JUROS OBTIDOS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
568;"7911";"DE APLICACOES DE FINANCIAMENTO OBTIDOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
569;"7918";"OUTROS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
570;"792";"DIFERENCA DE CAMBIO FAVORAVEL";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
571;"7921";"RELATIVAS A APLICACOES DE FINANCIAMENTOS OBTIDOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
572;"7928";"OUTRAS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
573;"798";"OUTROS GANHOS DE FINANCIAMENTO";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
574;"7981";"RELATIVOS A APLICACOES DE FINANCIAMENTO OBTIDOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
575;"7988";"OUTRAS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
576;"111";"CAIXA PRINCIPAL";"False";"False";"False";"";"False";"True";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
577;"118";"CAIXA PEQUENA";"False";"False";"False";"";"False";"True";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
578;"1211";"BCA-CONTA NUMERO";"False";"False";"False";"";"False";"True";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
579;"21111";"CLIENTES GERAIS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
580;"21114";"CLIENTES - EMPRESAS ASSOCIADOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
581;"6144";"ACTIVOS BIOLOGICOS";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.X.XX.X.XX.XX.";"";0;"D";"";"";""
582;"6225";"SEGUROS";"False";"False";"False";"D";"False";"False";"True";"True";"False";"X.X.XX.X.XX.XX.XX.";"";0;"D";"";"";""
583;"6229";"ESTUDOS E PARECERES";"False";"False";"False";"D";"False";"False";"True";"True";"False";"X.X.XX.X.XX.XX.XX.";"";0;"D";"";"";""
584;"4382";"EDIFICIOS E OUTRAS CONSTRUCOES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
585;"4383";"EQUIPAMENTO BASICO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
586;"4384";"EQUIPAMENTO DE TRANSPORTE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
587;"4385";"EQUIPAMENTO ADMINISTRATIVO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
588;"4386";"EQUIPAMENTOS BIOLOGICOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
589;"4387";"OUTROS ACTIVOS FIXOS TANGIVEIS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
590;"4391";"TERRENOS E RECUROS NATURAIS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
591;"4392";"EDIFICIOS E OUTRAS CONSTRUCOES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
592;"4393";"EQUIPAMENTO BASICO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
593;"4394";"EQUIPAMENTO DE TRANSPORTE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
594;"4395";"EQUIPAMENTO ADMINISTRATIVO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
595;"4396";"EQUIPAMENTOS BIOLOGICOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
596;"4397";"OUTROS ACTIVOS FIXOS TANGIVEIS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
597;"4481";"TRESPASSE (GOODWIL)";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
598;"4482";"PROPRIEDADE INDUSTRIAL";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
599;"4483";"PROGRAMAS DE COMPUTADOR";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
600;"4486";"OUTROS ACTIVOS INTANGIVEIS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
601;"4491";"TRESPASSE (GOODWIL)";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
602;"4492";"PROPRIEDADE INDUSTRIAL";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
603;"4493";"PROGRAMA DE COMPUTADOR";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
604;"4496";"OUTROS ACTIVOS INTANGIVEIS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
605;"4591";"INVESTIMENTOS FINANCEIROS EM CURSO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
606;"4592";"ACTIVOS FIXOS TANGIVEIS EM CURSO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
607;"4593";"ACTIVOS INTANGIVEIS EM CURSO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
608;"4594";"ADIANTAMENTOS POR CONTA DE INVESTIMENTOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
609;"4282";"EDIFICIOS E OUTRAS CONSTRUCOES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
610;"4286";"OUTRAS PROPRIEDADES DE INVESTIMENTO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
611;"4291";"TERRENOS E RECURSOS NATURAIS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
612;"4292";"EDIFICIOS E OUTRAS CONSTRUCOES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
613;"4296";"OUTRAS PROPRIEDADES DE INVESTIMENTOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
614;"4191";"INVESTIMENTOS EM SUBSIDIARIAS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
615;"4192";"INVESTIMENTOS EM ASSOCIADAS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
616;"4193";"INVESTIMENTOS ENTIDADES CONJUNTAMENTE CONTROLADAS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
617;"4194";"INVESTIMENTOS NOUTRAS EMPRESAS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
618;"4195";"OUTROS INVESTIMENTOS FINANCEIROS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
619;"41911";"PARTICIPACOES CAPITAL-METODO EQUIV PATRIMONIAL";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
620;"41912";"PARTICIPACOES DE CAPITAL-OUTROS METODOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
621;"41913";"EMPRESTIMOS CONCEDIDOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
622;"41921";"PARTICIPACOES CAPITAL-METODO EQUIV PATRIMONIAL";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
623;"41922";"PARTICIPACOES DE CAPITAL-OUTROS METODOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
624;"41923";"EMPRSTIMOS CONCEDIDOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
625;"41931";"PARTICIPACOES CAPITAL-METODO EQUIV PATRIMONIAL";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
626;"41932";"PARTICIPACOES DE CAPITAL-OUTROS METODOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
627;"41933";"EMPRESTIMOS CONCEDIDOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
628;"41941";"PARTICIPACOES DE CAPITAL";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
629;"41942";"EMPRESTIMOS CONCEDIDOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
630;"41951";"DETIDOS ATE A MATURIDADE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
631;"41958";"OUTROS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
632;"23111";"EMPRESTIMOS BANCARIOS-VALORES CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
633;"23112";"EMPRESTIMOS BANCARIO-VALORES NAO CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
634;"23121";"DESCOBERTOS BANCARIOS-VALORES CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
635;"23122";"DESCOBERTOS BANCARIOS-VALORES NAO CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
636;"23131";"LOCACAO FINANCEIRA-VALORES CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
637;"23132";"LOCACAO FINANCEIRA-VALORES NAO CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
638;"23211";"EMPRESTIMOS POR OBRIGACOES-VALORES CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
639;"23212";"EMPRESTIMOS POR OBRIGACOES-VALORES NAO CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
640;"23311";"SUPRIMENTOS E OUTROS MUTOS  EMPRESA-MAE-V CORRENTS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
641;"23312";"SUPRIMENTOS E OUTROS MUTUOS  EMPRESA-NAO CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
642;"23321";"SUPL OUTROS MUTUOS-OUTROS PARTICP-CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
643;"23322";"SUPL OUTROS MUTUOS-OUTROS PARTICP-NAO CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
644;"2341";"SUBSIDIARIAS, ASSOC E EMPREND CONJUNTOS-CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
645;"2342";"SUBSIDIARIAS, ASSOC E EMPREND CONJUNTOS-N CORRENTE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
646;"2381";"OUTROS FINANCIADORES-CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
647;"2382";"OUTROS FINANCIADORES-NAO CORRENTES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
648;"2561";"FINANCIAMENTOS CONCEDIDOS-EMPRESA MAE-CORRENTES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
649;"2562";"FINANCIAMENTOS CONCEDIDOS-EMPRESA MAE-NAO CORRENTE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
650;"2581";"OUTRAS OPERACOES ACCIONISTAS/SOCIOS-CORRENTE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
651;"2582";"OUTRAS OPERACOES ACCIONISTAS/SOCIOS-NAO CORRENTE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
652;"2591";"ACCIONISTAS C/SUBSCRICAO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
653;"2592";"QUOTAS NAO LIBERADAS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
654;"2593";"ADIANTAMENTOS POR CONTA DE LUCROS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
655;"2596";"FINANCIAMENTOS CONCEDIDOS-EMPRESA MAE";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
656;"25961";"FINANCIAMENTOS CONCEDIDOS-EMPRESA MAE-CORRENTE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
657;"25962";"FINANCIAMENTOS CONCEDIDOS-EMPRESA MAE-NAO CORRENTE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
658;"2598";"OUTRAS OPERACOES COM ACCIONISTAS/SOCIOS";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
659;"25981";"OUTRAS OPERACOES C/ACCIONISTAS/SOCIOS-CORRENTE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
660;"25982";"OUTRAS OPERACOES C/ACCIONISTAS/SOCIOS-NAO CORRENTE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
661;"26111";"FORNEC INVESTIMENTOS - CONTAS GERAIS-CORRENTES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
662;"26112";"FORNEC INVESTIMENTOS - CONTAS GERAIS-NAO CORRENTES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
663;"26131";"ADIANT A FORNEC INVESTIMENTOS-CORRENTES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
664;"26132";"ADIANT A FORNEC INVESTIMENTOS-NAO CORRENTE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
665;"2631";"BENEFICIOS POS EMPREGO -CORRENTES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
666;"2632";"BENEFICIOS POS EMPREGO -NAO CORRENTES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
667;"68121";"DIREITOS ADUANEIROS";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
668;"68122";"IMPOSTO SOBRE VALOR ACRESCENTADO";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
669;"68123";"IMPOSTO DE SELO";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
670;"722";"SERVICOS PRESTADOS A ARMADORES";"True";"False";"False";"C";"False";"False";"False";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"C";"";"";""
